attribute 0,attribute 1,attribute 2,attribute 3,attribute 4,attribute 5,attribute 6,attribute 7,attribute 8,attribute 9,attribute 10,attribute 11,attribute 12,attribute 13,attribute 14,attribute 15,attribute 16,attribute 17,attribute 18,attribute 19
4.265877507,-2.133908102,0.212783479,-0.745979427,0.210136279,-0.118810013,0.731748806,0.651192276,0.754311076,-1.33405883,-1.13716963,-0.455151237,-0.195757856,0.208574977,0.047361724,0.683803282,0.412911453,1.289032333,0.169432849,-0.07722763
4.544680191,-1.465021421,-0.014266486,-2.103469273,1.470482865,1.285259275,0.245648647,-0.432475585,-1.051471948,-1.613000811,-0.196694395,-0.367674038,0.494905295,0.144737584,-0.007978859,-0.964714214,0.141167565,1.085888874,0.510023894,-0.539823527
-6.243736923,-2.721300802,0.189010122,2.946212938,-1.785788454,-0.156180323,-1.397660628,-0.961386753,-0.707936353,0.439837444,1.061143242,0.050022908,0.572236771,-1.018511739,-0.150631123,0.181059869,-0.370762271,-0.380365582,0.17812398,-0.366969073
-4.989294977,-1.559008068,0.937636502,-0.556708338,0.338828201,1.598930899,-0.611082903,-0.2168567,-0.086165907,0.588427007,-0.681548306,-0.728872637,-0.373548751,0.321846647,-0.654780922,-1.353398982,0.15856451,0.129735269,0.209845642,0.302179815
0.302694763,-1.998246859,0.125552677,0.306365537,-0.034009468,-0.916610081,0.146101294,0.215256871,0.04271333,-0.292971608,0.638956185,0.089339705,-1.476764968,-1.307625052,0.39164302,-0.180573238,-0.817573301,0.132082474,0.853443297,-0.083204327
-8.921812,-0.727872229,-0.488945155,-1.589763089,0.417908887,-1.022918961,-1.522953318,-0.609217112,-1.326170606,0.658423663,-0.717416117,0.57862102,0.819744735,-1.275465343,0.645833797,0.566716574,-0.842016506,-0.005989351,-0.461108626,0.930466998
5.126710055,-0.599906404,0.14242607,-2.54261771,0.941788627,0.424136808,0.470215376,-0.30315282,0.879699658,0.402180847,0.862740958,1.066862006,0.08938477,0.307872864,-0.758977082,-0.937255197,0.25820806,-0.01678275,-1.34957594,0.167875374
2.711470155,-0.263525675,0.025903558,-1.272730319,0.633838501,-0.094043351,1.443702603,0.971517196,1.311126759,-0.359751306,-0.609672465,0.263509885,-0.059100324,-0.415287961,0.166694311,0.150214291,0.427243842,0.040361383,-0.258491672,0.751109882
-0.543326934,8.286920277,-4.684787403,0.409113005,-1.270289407,0.68056154,0.518912486,-2.375632435,-1.06667265,-1.103611888,0.072698364,-1.283135999,-0.309743003,1.212227946,-0.72916211,-0.368767155,0.187742473,0.690648229,-0.811840407,0.373564653
0.041124026,5.652141879,-4.418085885,-2.428476989,-2.748420058,-0.647093513,-0.079825051,3.316719983,1.634772143,-0.856235418,0.10177915,0.844922782,0.292511927,0.258601388,0.343069608,0.309423163,1.294859233,-1.362582217,0.606116714,-0.589021146
-4.702927695,-1.929926971,-0.257706601,0.105834025,0.099326512,-0.82016501,-0.60608938,-0.303724761,-1.640458553,-1.004777377,-0.836825077,-0.890221575,-0.806295628,-0.289462049,0.26098864,0.987958347,0.615604689,0.011814892,-0.055181316,0.817539696
0.718023203,5.717700498,4.075381737,1.703096506,1.560839508,-0.368001069,0.650822904,2.979355804,0.94878927,0.76687101,0.212478593,0.786350511,-0.443464653,-0.938283871,-0.38890206,-0.594680431,-0.506721588,0.251233299,-0.093052873,-0.37054232
9.640656367,-2.053219269,0.881906491,1.004417752,-0.208260053,0.61298728,-0.081781913,-0.163875767,0.284676407,-1.01275006,-0.541633905,-0.422936759,0.186132161,0.554143999,-0.347012233,-1.084842518,-0.785707094,-0.065608981,-0.330177556,0.131253077
-0.321751216,1.743681707,7.742187222,-1.72569029,-3.885983056,0.187654081,-0.621648317,-0.955151,-1.714148619,-0.885394498,-0.442628482,-0.89791845,0.216436174,0.45355558,-1.40351102,0.139488828,0.043980963,-0.007394229,-1.138847626,0.261968024
4.065741826,-2.556888422,-1.188144711,-2.202129484,0.845986761,0.869740034,0.669891457,1.076104953,-1.025579195,-0.2697681,1.494784942,-0.980467129,0.6121437,0.849408146,0.04516053,-0.844897899,0.135832505,-0.649976005,0.499558878,0.373896987
9.855874034,0.122933837,0.861626742,1.570096764,-0.241024786,0.427969237,0.049580024,0.20154747,-1.329292285,-0.932731455,0.207200059,0.431267997,0.260449332,-0.794008924,0.21569854,0.522293615,0.735592225,-0.331547703,-0.237471843,0.413481679
-0.087726584,-0.800339503,-0.882916616,0.143537246,-0.052148409,-0.183719558,0.92972519,0.360380815,0.363135781,1.319728221,0.593043519,0.716688798,-0.334553762,0.63844814,0.686972292,0.807852603,0.229018202,-0.364815029,0.253473434,0.283838577
-0.327595781,-1.560691456,0.12619606,-0.126518078,0.493430822,0.210220433,-0.216829907,-0.573102648,1.217281212,1.354800759,0.962871195,-0.202764903,0.925627448,0.689017592,-0.535783378,0.557509182,0.871577432,0.085437361,0.175263078,-0.542033327
3.650577292,-1.770981986,-0.880147233,-2.685655714,1.093702297,0.645277353,-0.271130536,-0.321827214,-0.592101063,-0.12989608,0.285042186,-0.441616407,0.553697465,-0.80293532,0.384089243,0.410768013,-0.056095776,-1.11215426,0.912577451,-0.694806783
-7.145808789,-1.664687992,0.514038904,-1.206512576,0.051550031,2.620267325,-0.567631541,0.401274723,1.567618526,-0.93542506,-1.236324235,-0.127106186,-1.113862945,-0.872987421,0.315943306,0.163695571,0.298141886,-0.283692256,0.543115249,0.099557072
-0.209962595,-1.028847196,-0.509390027,0.26710171,-0.018580953,-0.729903679,0.707800257,0.460327938,1.033986839,-1.587937304,0.195352331,-0.144394709,-0.799219991,0.377900268,0.248191917,0.46654187,1.08547224,0.208510498,-0.305312782,0.797598962
10.21893923,0.183920572,-0.16227596,0.447559878,0.105806511,0.981423895,0.436179975,0.402188962,-0.420051772,1.169928482,0.696331378,0.105673326,-0.563500703,-0.079053408,-0.024172135,0.493547627,-0.483405496,0.556435248,0.276502685,0.832391343
4.537006049,-1.465500507,-0.583584286,0.208188183,0.179996327,-1.683344412,-1.496092683,-0.983957738,0.959975812,-0.03766411,0.387684092,-0.83201464,1.283457705,0.59144702,-1.518222466,-1.115276388,-0.583243493,-0.117602433,0.776328467,0.585787267
-0.037289037,7.712339818,-3.851771636,0.239888396,0.337924298,0.576608409,2.665634141,-2.047889462,-0.502546603,0.019775941,0.578252553,-0.823966673,-0.338926523,-1.246676907,-0.922130389,0.564830193,0.276377656,-1.016106156,0.227625904,-0.752451106
-4.600475479,-0.210459789,0.525801545,0.409025575,0.20012468,1.299896645,-1.192958908,-0.12422108,-0.968015618,0.179207573,-0.303264205,-1.431355702,0.408118595,0.261916173,0.198912862,0.329100588,0.802178466,0.83028174,0.006900459,0.064684097
-3.832193885,-0.369893181,-0.161792991,1.650907856,-1.459624073,-0.213136466,0.55895985,0.052395198,-1.130617185,0.494779268,0.898001017,-0.152182372,-0.545657679,-0.545187579,0.557968136,-1.113376481,-0.343745112,-1.379845681,-0.300854114,0.379282436
-6.765923921,-0.362813522,0.486462117,-1.038387438,0.145670456,-0.412256376,0.241633822,0.584385076,-0.424018264,1.275666594,-1.24517304,-0.196479536,0.298358773,-0.511651002,0.551240948,-0.498844015,1.499248229,-0.125087233,0.334737258,-0.642932801
-0.900216083,5.922942076,-1.681482753,-0.497309141,1.154658862,0.545674018,-0.239890514,-3.163895452,-0.234200969,-1.180761977,-0.599639143,-0.051478603,-0.145458518,0.645623909,0.963935624,-0.381002748,-0.243385439,-0.589058578,-0.89470922,0.242088623
1.830254974,-1.867788747,-0.814103315,-2.174720704,0.725766771,-0.217961013,1.19541112,0.944095263,-0.315561701,-1.115335009,0.777026345,0.825078378,-0.477139224,-0.049491856,-0.39467266,-0.69698819,0.649650357,-0.480192955,-0.332489583,0.966713796
-4.880833527,-0.481066923,-0.516163,2.71664201,-0.616881692,-1.996410879,-1.162535294,-0.430582891,-0.711875059,1.071926263,-1.628582017,0.872068625,0.028343371,0.685618696,0.207073532,0.402288502,-1.740650435,1.110288162,-0.859237844,-0.362675475
8.359664459,0.546427079,-0.642826184,1.289892863,0.078784373,-2.590051687,-0.5876258,-0.99408664,-1.199343401,-1.224730474,0.424347078,0.294524547,0.106207477,0.324954674,0.770453881,-0.952295568,0.003956095,0.766505745,0.234221167,0.647739192
0.140461817,-0.901615686,0.119887591,0.337819481,-0.02699549,-0.069368143,-1.400600712,-0.591597131,-0.020846241,0.326211418,0.366835294,-1.027533069,0.059706641,0.494423823,-0.86888599,0.584905737,0.801867601,-0.137835991,1.00348043,0.453539404
4.666168194,-1.321489426,-1.403474678,-2.292732944,1.260180065,1.671818688,-1.82453916,0.018729426,-1.246414897,-0.5339141,0.536421702,-0.559851808,0.573287761,0.472859766,0.244828073,0.365678642,0.869397362,-0.574101804,-0.730424263,-0.211908518
-6.248668043,-2.073799591,0.258225071,3.256192779,-1.69074033,-1.153488474,-0.842676431,0.378344273,1.12317109,-0.257976738,-0.065080433,-0.801997743,0.111877543,-0.27943492,-0.347422981,1.153479524,0.814415053,-0.144928001,1.054742479,0.347728761
4.152339032,-1.483802145,0.29442127,0.389726157,-0.141625108,-0.154487138,0.286149827,-0.156735317,0.462831271,0.213896173,0.671642305,-0.719703701,-0.955606825,0.163295729,0.666231886,-0.01678084,0.320546231,-0.368232479,0.243612451,-0.200636154
7.382803297,-0.592877853,-1.674465827,0.60056532,-0.202664874,-1.90009654,1.314460743,-0.194635372,0.947064055,-0.222017148,0.271151751,0.502194031,0.247211993,0.632222941,1.806878248,-0.313503461,-0.291349028,0.379382103,-0.192235837,0.632416436
-7.324592515,-0.804974027,-0.213942576,-0.830803524,1.14735803,-0.478489185,-0.31634823,-0.642305976,0.459656884,1.014297352,0.478707501,-1.001067681,0.782218766,-1.190221818,0.137406045,0.023899228,0.595236138,-0.352492929,0.393313264,0.69107592
-3.328021658,-0.98244067,-0.550657845,2.114172236,-0.986966422,-0.927055147,0.310435263,0.258300181,-0.982513811,-0.175761782,0.738804993,0.156339952,-1.293075051,-0.732048974,1.088582903,0.725315469,0.945818006,-0.388700458,-0.152404682,0.531908698
5.18344563,-0.705912454,-0.007723145,-1.213191229,-0.071738198,-0.967437915,-0.707331565,-0.243031129,0.672685112,-0.581482525,-0.838907933,-1.640304512,-0.26789081,-0.640609587,0.783645078,-0.431318968,0.067262606,-0.541286146,0.293106337,-0.610950747
-3.977548528,-1.401655656,-0.090487769,-1.009862141,0.362663486,0.852355148,0.198695037,0.201286563,0.590114478,1.971083053,-0.846702992,-1.050379045,-0.060806685,-0.134369142,-0.176659033,-0.191564825,0.209999698,-0.189195516,0.612859037,-0.007120019
-6.050634174,-0.683201491,-0.828609932,-0.805395491,0.505214354,-0.335758231,0.359012662,0.549975556,-0.900546051,1.186377903,-0.160983189,-1.259204398,0.115513423,0.263107967,-0.447337767,-0.274172857,-0.088734239,0.537510097,0.237987546,0.902316357
0.07485811,4.571173424,6.096061401,0.19067317,-0.114488916,-0.28382148,-0.127039709,2.907717535,0.912654094,1.13418055,0.032042467,-0.852605646,1.562812896,0.914892276,0.239562558,0.842618909,-0.749027503,0.93812819,0.012529248,-0.618259087
-6.002950602,-1.64258577,-0.700385055,-1.092664467,0.336094773,0.063149562,-1.998577753,-0.028111457,-0.881181473,-1.523838723,-0.570553851,0.519880247,0.178772355,-0.394792906,0.399830596,-0.73545305,-0.623438451,0.917516051,-0.212458712,-0.247658283
-3.73867771,-0.399663119,-0.629741898,2.054709495,0.023428341,2.147200256,-1.255115992,-0.070066199,-0.774192067,-0.378361439,0.121669168,0.078281121,0.25526305,-0.294092813,-1.097598391,0.438663995,0.201746784,-0.350263516,-0.33178753,0.726050194
-7.621141678,-0.685886026,0.065699948,2.159559321,0.861427,1.764239221,0.255302395,-0.409745349,0.52453091,0.224655725,1.266093041,-0.428464743,1.764058341,0.222225777,0.398826146,0.515566525,0.455984794,-0.598018801,0.23558228,0.352116727
9.137584987,-1.655022419,0.546045318,1.239424911,-1.394487034,0.604766312,0.769449734,0.085943296,0.403367014,-1.122222243,-0.304651685,-0.01549457,0.139255148,-0.689507184,1.74781367,-1.015465778,-0.344857365,-0.802129488,-0.344902695,0.03133665
-0.427469027,2.309481631,6.563752154,-1.711177809,-2.231094608,-1.041303409,-0.367194505,0.611709201,-0.963378749,-0.434101962,1.880551175,-0.499498165,-0.783173602,0.352677102,-0.060275786,0.062353229,0.344728578,0.257130627,-0.691091854,0.089276657
-3.76547914,-1.180505638,0.967087602,0.977374531,0.679602766,1.161552498,-0.901424704,-0.507559608,1.099581748,-0.490039357,1.540506579,-0.781964787,0.105887717,0.057781688,-0.66942712,0.557815535,-1.164678253,0.783539011,0.080341605,0.068264675
0.13529182,6.699122173,-4.364740513,-1.306909967,-2.08816523,-0.589884198,1.335832683,-1.910834703,0.199674574,1.329438681,0.854258468,-1.032855953,0.436393437,-0.191788202,-0.009945342,-0.498972753,-0.959762478,0.519631842,1.065012628,-0.113494532
0.5416692,-1.262136447,-0.354960255,0.291321709,0.224451286,-0.681852074,0.34096165,0.472582444,-0.871859674,1.548364189,0.574857126,0.288430724,0.182409364,0.377068075,-0.099077072,1.255622711,-0.878583081,-0.192033386,0.049424808,-0.09320567
-0.23322602,0.066657857,-0.102731107,-0.639976501,0.112632455,0.565395237,-0.546993732,0.466772011,-1.268202609,0.137116611,-0.909223738,1.476493706,-0.199117605,0.630929805,0.109165053,0.26390248,0.247045313,0.632057156,-0.014727896,0.872751437
0.077326077,-1.487915109,0.083057427,0.144555823,-0.237559643,-0.227914246,1.047625719,1.038785107,-1.722967191,-0.491985693,0.045680826,-0.877018019,-0.356414014,0.484236991,-0.792390635,0.887662697,0.939340716,0.832106308,0.875363838,-0.337230557
-11.15916186,-1.502447002,-0.275256313,-1.543367713,1.310701611,-0.452764356,-1.302625834,-1.289529487,0.500151686,0.417771836,0.145871656,0.062628251,-0.623603127,0.656502637,0.880048795,-0.153190107,-0.76745456,-0.221995727,0.459619235,-0.822972799
-7.178183314,-0.497769956,-1.253808481,0.182185246,0.198245437,0.014400543,-0.522380101,-0.091531072,-1.28563171,1.226180856,-0.152269175,0.236170081,-0.011124527,0.591561672,0.630329823,-0.721949407,0.086712223,0.696321099,-0.237318238,-0.836729787
0.07579043,6.621795586,-5.298534531,-2.716985719,-2.548749481,-0.181155508,-1.028049497,0.662643106,1.976682168,0.431192138,0.49523995,0.168850868,0.868068953,0.411207695,-0.010112436,0.281649059,-0.296298798,-0.465305282,-0.739960519,1.194238458
6.853362744,-2.252267812,0.366945976,-2.796672979,2.563381643,-1.497704959,0.529369424,-0.300779774,0.990650843,-0.101166556,-0.492177331,-1.981006758,-2.126767965,-1.045804034,-0.112470878,-0.344860554,0.646695201,0.871010016,-0.6548465,-0.436539727
7.019349969,-1.126948278,0.948778495,-2.084495175,1.146421653,-1.311656574,-0.268666711,-0.043192801,0.842220744,1.260092893,-0.947224285,-1.032348994,-1.187184325,-1.450303977,-1.348401801,1.299139598,-0.396092161,0.270845117,0.212985293,-0.770682932
0.350706944,-0.856299935,-0.227743075,0.866800992,-0.458895096,0.861081454,-1.015920768,-0.020541459,-1.454704895,0.64602523,-0.69127765,-0.339643,1.14687621,-0.271142215,-0.377938069,0.836408984,-1.010684724,-0.010602408,-0.176394456,-0.5132327
-9.554194418,-0.76413332,-1.597154146,-0.391347601,1.182943815,-0.588805703,-1.620104959,-0.60756869,0.378816075,-0.457618953,0.390300645,-0.462508939,-0.791179271,-0.67768706,0.402509585,0.501351062,0.429554743,-0.082460654,-0.479020604,0.420240975
-4.893177978,-1.489200235,0.184312815,1.404638206,0.790578379,2.188956298,-0.770971887,-0.478806388,0.072616561,0.273397314,0.725317064,-0.174453632,-0.570358693,0.539780772,-0.40340731,0.477081569,-0.370901453,0.195658788,0.292185819,-0.727061373
5.269131105,-0.51744501,0.01767312,-0.059837386,0.171153592,0.221193449,0.173895769,0.417004316,-1.134611912,1.171539358,-0.521125976,0.072151267,0.478601167,-0.467136525,-0.70390943,-0.736943646,-1.1715635,-0.733151688,-1.037209327,0.153723392
-7.456488047,-1.126793399,-0.807488911,-0.159908715,0.926502303,-0.912557798,1.465729221,-0.11657808,-0.493227616,-0.971668594,0.942583044,0.3641916,0.087333939,0.077170571,-0.126416159,-0.477439299,-0.269273776,-1.267071119,0.606669798,0.133250166
-5.028957529,-2.475745982,0.023271818,-0.207952185,-0.066476796,1.754337965,0.891697891,1.138139693,-0.777232297,-0.089874739,-0.399537304,0.359685529,0.323491592,0.375655446,-0.486388224,-0.463691387,-0.12569294,0.613004767,-0.679543708,0.582819202
-0.621944838,-1.134533461,-0.376771329,0.03956393,0.723977489,-0.15130667,0.828771826,0.304562052,-1.463304112,0.300354043,0.320941044,-0.344242693,-1.119336198,1.803510118,0.018810642,0.537203343,0.488521465,0.983636459,0.545389398,-0.492389359
5.539231136,-0.362413524,-0.027635167,0.211768462,0.223721623,-0.781485184,0.983469837,1.116249164,-0.685020775,-0.988507274,1.055376574,0.398345262,-1.289617067,1.13127714,-0.552396844,-0.86021421,0.400531961,-0.01228176,-0.051650658,-0.126640255
7.688312607,-1.808426775,-0.421580025,0.439926048,-0.431309835,0.813984544,0.529593176,-0.136479324,0.60335797,0.506668548,0.689233805,-0.350756268,-0.117394886,-1.569354089,0.47762828,0.323254351,1.15749724,-0.070597881,-0.497809545,-0.942159064
0.473692047,1.550391732,6.853318366,-3.033087116,-3.512806699,0.49267223,2.180751376,-1.862177167,1.786551426,-0.026258457,-2.042048619,3.03643261,-0.155515717,-0.546199993,-1.085280294,-1.036362235,2.30256399,-1.236952866,1.808401584,1.274419924
3.377698473,-1.347957088,0.229895107,-1.337076577,1.236552844,0.942539381,1.063203346,0.099054223,0.160298555,0.237611809,-0.423787813,0.500028935,-0.055652359,1.015981686,0.45601422,1.350469479,-0.564837529,0.590339943,-0.572616711,-0.67604022
0.056466695,0.200282944,0.766638511,-0.087610077,-0.218415026,-0.323792045,0.729705665,0.03334365,0.670944526,-0.122568787,0.282282411,0.906011417,-0.048756236,0.448377064,0.687425013,0.260038708,-0.586677842,0.058607299,0.02059182,0.175941727
0.079282087,-1.267082038,-0.28040781,-0.005837108,-0.625711367,0.324076516,0.114226604,0.227641214,0.153248183,-0.546180528,-0.355415061,0.639929417,-0.152089962,-0.093605896,1.043490136,1.246173922,0.5611075,0.100802813,0.20106094,0.327314244
11.29406728,-1.837867627,0.149699503,1.173414364,-0.864251522,0.238597436,-0.270393698,0.178191754,-0.884329207,-0.340534851,-0.024313423,-0.29104661,0.111903266,0.397379392,-0.543522565,-0.832180766,1.421330779,0.050800876,-0.070685134,0.021360607
7.71613137,-1.286798752,-0.010800869,1.420881288,-0.731742935,0.868032191,0.008691077,0.132472389,0.640364794,-0.343947161,0.482741683,1.060528846,-0.485915991,0.011494121,-0.179764129,-0.518666282,-0.325998254,0.038358921,-0.786816962,0.285442258
-6.735529665,-0.750878675,-0.040714871,1.987125025,0.168535301,2.046412142,0.828758741,0.498698443,0.843350483,-0.28866407,1.998290514,1.14902297,0.06129921,-0.433276579,-0.297408091,0.119727861,-0.471530103,0.408128893,-0.019705659,-0.220746537
11.02900779,-1.866231947,-0.855253545,1.552618574,-0.342729036,0.075305678,-0.607251117,-0.552889121,1.304492624,0.289971936,0.688365829,-0.190965667,-1.31215905,-0.131149575,0.534789044,0.522040915,0.604261811,-0.388009209,0.137247449,-0.410982891
3.959272381,-0.709965158,-1.895655064,-0.036202491,0.523974555,-1.571761082,-1.499326988,-0.198880576,-0.785865384,1.329521596,0.240387144,0.983097353,-0.399598185,-0.649228497,0.638257622,-0.546936981,0.031106279,0.955369965,0.234729056,-0.075374551
-0.101971698,6.639087503,-2.985204298,0.300543103,-0.630299221,0.867662052,1.754330872,-1.91562915,-0.186207401,0.176327156,0.412136798,-1.447130942,0.212980092,0.704591334,-0.127977402,0.284741081,0.309991043,0.440409263,-1.017866946,-0.185285976
0.241735504,4.037814568,7.589997684,-0.179050033,-0.970560735,-0.994067117,-0.793448443,0.678231533,1.051650966,-0.880508748,1.932781832,-2.059524489,-0.365078881,-1.213813809,0.706961191,1.414342629,-0.381473635,-0.071212009,-0.562006217,-1.000169531
-0.17249107,4.519447946,-5.354115394,-1.994858088,-2.813408447,-0.034120089,-2.289315092,3.098411142,0.140628787,0.715163428,0.142767474,0.111192907,-0.271971903,-0.345262527,-1.208610883,-0.246785914,0.423656215,-0.615107195,0.718547104,0.142468019
0.371765992,-0.321014584,-0.350757758,0.314942701,-1.437580853,-0.059194752,0.586526822,0.762359732,0.472183615,-0.509645837,0.08075077,0.91504274,-0.376874367,-0.53639864,0.43894453,0.030557569,-0.036438089,0.729165624,-0.0610299,-0.684523149
-5.525151011,-1.671552014,-2.130679194,-0.70845679,1.007777967,-0.887446885,-0.431345138,0.586210686,-0.615519673,-0.575456426,0.292010491,-0.231405522,-0.601409328,0.561255306,-0.768075086,-0.121264147,-0.256695107,-1.116231686,-0.19737479,-0.676659516
5.737719161,0.393024933,-0.562891864,-1.703617783,1.47790522,0.186273099,-0.731192981,-0.221187491,1.273255596,0.055994028,-0.741132342,-0.197000885,-0.39499717,0.646611206,0.041416971,0.339723775,0.03947527,-0.192721815,-1.603897925,0.309411447
-9.596326917,-1.169445175,-0.211302309,-0.583722757,1.348304266,-1.63903859,0.21259581,-0.263348025,1.409423076,-0.97037462,0.886673791,0.289023249,-0.498848654,-1.344939612,-0.51873985,0.793875212,0.324647003,0.182063946,0.400714466,-0.879956161
9.733460757,-0.790477161,0.789673389,0.098850745,-0.826622217,0.588058455,0.241452449,-0.112315684,-0.818055078,1.012431213,-0.902874447,-0.174851627,0.67083464,0.37037812,-0.050828706,-0.672817087,-0.32778197,-0.375907544,0.287548749,1.354411762
5.685799571,-1.345041319,0.220454294,0.479056674,0.173009238,-0.100093327,1.216696654,0.823786611,-1.817984763,0.52153495,0.183240371,-0.719109126,-0.530298833,0.853829063,-0.496826435,0.338115718,0.551199481,0.931759088,0.277172481,0.172669951
-4.874667563,-0.826670837,0.249460555,-0.760300074,-0.19414454,-0.372823962,-1.18062631,0.12036464,0.429044653,-1.145257168,-0.576446415,0.471226721,0.490998078,-0.615389138,0.266570251,0.735809596,0.357292057,0.222526668,0.166387681,-0.680735375
0.438387658,3.202693021,-2.770622285,-1.459211504,-2.262609304,0.11741128,0.859006968,1.13378117,0.447964472,0.13673127,-0.020983149,-0.44466638,0.244698051,0.926893275,-0.312169801,-0.960850031,-1.068434509,0.241315768,1.109514316,0.534838293
4.551025824,-0.851598717,0.028847591,-2.541718255,1.509773166,-1.412143842,-0.664599109,-0.156327317,-0.246438864,-0.180771994,-0.051076638,-0.509634462,-0.938721316,-0.34727118,0.295746718,-0.661015742,-1.143456919,-1.242623795,0.003353453,-1.064840643
-6.172770667,-1.791125611,-0.735797122,-1.125940339,0.576542039,0.245185239,-1.289573345,-0.477269488,-0.029825315,1.543671472,-0.552423974,-0.459672827,0.082967853,-1.114254917,0.18160003,-0.985352963,1.21201537,0.723901898,0.156987123,0.640114772
9.469130947,-1.770837263,0.171441111,0.886360464,-0.521739841,1.742769565,0.110992336,-0.550487744,1.256719374,0.31066658,0.167347973,-0.464865508,0.775362134,0.960106322,0.292502558,0.402265784,-0.258303515,-0.00669564,-0.045010436,-0.613334488
-6.2440554,-0.654275455,0.432748892,1.070629989,-0.024668073,2.763072088,-0.810260169,0.125536839,0.206914153,1.001253665,0.379837581,-0.786253358,0.171172461,-1.263712492,-0.691222093,-0.649304633,1.241772129,0.951579129,-1.007484468,0.825922135
6.627641627,-1.38361385,0.113346352,-2.399195446,1.472245991,2.165664384,0.752721153,-0.709247891,0.657803749,-0.797368033,-0.312028915,-1.021410657,-0.198772134,0.635113053,0.076026016,-0.352224927,-0.231127577,-0.697783198,0.20649575,-0.394502735
-4.421410704,-0.508610742,-0.034634604,-0.807315585,0.735535655,-1.103290452,0.879402899,0.322087701,-1.202562271,0.551404915,0.193336124,-0.187717859,0.343773857,0.591306878,-0.158903142,1.209942342,0.981267791,-0.485671862,-0.787006299,-0.107622532
7.172137753,-1.686545364,-0.715197563,0.725894632,-0.566056415,1.172776876,-0.023157219,0.649117554,-0.777490931,0.872925046,-0.89576701,-0.136658516,0.160783472,-0.861579903,-0.061270134,-0.208879283,0.472883675,0.113759775,0.079417154,1.068609218
3.811543064,-0.19976416,-1.657166104,-2.254372017,0.962353071,0.567139316,1.090571311,0.391456804,-1.333469964,0.182198022,0.762200724,-0.282634134,0.893873516,-0.103510313,-0.017384112,-1.535736416,0.077553871,0.06910649,-0.211782096,-1.005667491
-8.080225669,-1.24072935,1.417071762,0.182977693,0.795996967,2.446313536,-0.723037058,-0.590603477,-0.212472287,1.928226669,1.162091236,-0.563455729,1.237710685,0.335210309,-0.517647764,0.276456205,-0.192915728,0.01884956,-0.514831201,0.425772867
-0.051789886,5.838877129,3.411317339,1.986598535,4.063316266,0.322706644,0.521941404,0.690508547,-0.570150301,1.456123808,-0.05479758,0.644513324,-0.000714262,-0.590893804,0.257449896,0.083535148,0.994340212,-0.265883277,-0.134899175,-0.110536503
2.416698821,-1.177779486,-0.094339462,-1.494153781,1.451400479,0.497573468,-0.577934321,0.735873712,-0.672240253,0.129757219,1.542672324,1.12682721,0.484614521,-0.011423623,-0.368422657,0.681489079,-0.312960781,0.861143003,0.578424053,0.282942379
-3.299569452,-1.234995708,0.638403103,2.371911841,-0.39840001,-1.733196535,-0.113493257,0.860476316,-0.060819086,0.384870861,0.632639956,-0.128158909,-1.429706793,0.503146794,0.400450422,-0.334083544,-0.322224189,-0.370231635,-0.545158262,1.201535824
-6.154609285,-1.588807804,-0.115272172,-0.716054716,0.73118035,-0.733987079,-1.224449335,-0.783883045,-1.288834915,-0.120760352,0.866308667,0.591844269,0.437226092,0.698647111,-0.771322833,-0.096882123,-0.263143663,-0.501235165,0.2579306,0.51386847
-5.17191489,-0.965630089,-0.414204754,-0.747310663,-0.068657204,0.133687445,-0.416572474,0.190008582,0.808278563,1.108013063,-1.045358724,-0.800406233,0.076325117,-0.215900059,-0.038705566,0.218495897,0.01411296,0.402517543,-0.017700163,0.282514929
0.125421945,-1.342190611,-1.188646954,-0.17058024,0.497932742,-0.299915387,1.162864665,0.972456056,0.152371445,-0.393972443,0.271849184,-0.437440416,-0.769109647,1.230470935,0.47278757,-0.562516197,-0.072064578,-0.209241677,0.308405528,-0.237078924
-0.14990051,-1.373743262,-0.24197117,0.106224993,0.501167203,-0.037340959,-1.190058815,-0.427820391,0.176155588,0.504452548,0.055234167,0.746034411,0.163298786,0.677897573,1.461448531,-0.136354496,-0.942809555,-0.651385302,-0.174387574,-0.071945274
-5.620179269,-2.72520519,0.116169399,-1.174527633,0.448384617,-0.712385826,1.070440809,0.092376526,1.142884869,-1.119864038,0.6482594,1.084940359,-0.90535868,0.159259386,-1.274840813,-0.380287013,-0.571632142,0.649206754,-0.032181728,0.516827827
0.173441755,-1.80054149,-0.416661296,-0.215600858,0.795898961,-0.584176293,0.871695181,0.037509976,1.108777456,0.76851886,0.738092325,0.175696061,0.413250609,-0.008836271,-0.567570582,-0.692150815,-1.277220862,-0.364876703,0.280234904,0.445492694
9.39276084,-2.007936274,0.040173411,0.476051101,0.113974653,-0.220272039,1.888039246,0.116467365,-1.352135757,0.440936048,-0.456732455,0.367555969,0.519823251,-0.838349183,-0.191490986,-0.342377175,0.203999276,0.432456054,0.167828925,0.224588015
-9.997582325,-2.006955967,1.458809088,-1.139579468,-0.663820409,4.777198977,-0.768966376,0.23360428,0.936954662,-0.283800079,-1.725986076,-0.982473115,-0.987623624,-1.22095538,0.96284866,-0.043179842,-0.77627199,-0.112402881,-0.232470756,0.192116903
