attribute 0,attribute 1,attribute 2,attribute 3,attribute 4,attribute 5,attribute 6,attribute 7,attribute 8,attribute 9
5.154412106,0.014511944,0.211375821,-2.137920589,0.614502266,1.924050651,0.232403373,1.862005485,-0.159282068,-0.159538078
-6.611038246,-0.973896379,0.154560447,-1.578855139,0.477447235,-0.512743387,-1.296017346,-0.465858131,-1.296420698,0.689603738
-0.302584789,-1.405167267,0.280015483,0.0875462,0.35231714,-0.286003678,-0.355594831,-0.213591505,-1.23309431,-0.086878361
-4.390137854,0.88777812,0.607317249,2.10064241,-1.412070055,-0.864345603,0.485695051,0.8646844,-1.051659283,0.682545659
2.615268274,-0.927813065,0.094607192,-1.981275235,0.642801438,0.952255543,1.05632164,0.135622834,0.049810739,-0.325707324
-0.367642998,0.040837561,0.114122854,-0.05715764,-0.621757342,0.235280025,-1.384073351,-0.146845694,-0.6494055,0.67811752
-5.708248581,-1.046532185,-0.252507425,-0.300981828,0.227546806,1.197139258,-0.035714468,0.564327989,0.056018556,-0.066389345
-6.735529665,-0.750878516,-0.04071538,1.987137732,0.168477723,2.047267746,0.828753819,0.498582243,0.850702027,-0.279866634
3.604362793,0.031498393,-0.87657906,-1.24592196,0.521322455,0.845677928,0.937417411,0.286796431,-1.235689886,0.912673853
9.469130947,-1.77083715,0.171442211,0.886408031,-0.521717437,1.742588922,0.111286525,-0.551176131,1.257208641,0.31341966
-6.172770667,-1.791126365,-0.735793566,-1.12580246,0.57658854,0.243777966,-1.291048257,-0.4804701,-0.04057495,1.535351065
-7.492345542,-0.023639515,0.436134808,-0.635831838,0.152058415,-0.818693216,-0.602284509,-0.712018276,0.880715157,1.239424011
0.078610964,-0.841609307,0.494154067,-0.405370967,0.121092998,0.520459075,-0.616679865,-0.562396573,-0.044408894,0.188519464
9.248159115,-0.772591495,-0.031258758,0.654935201,0.087192176,0.366391768,-0.102957167,0.420483244,-0.146808393,-0.558687654
0.478036682,-0.58193588,-0.458858907,0.552964494,-0.699698198,-0.11147663,-0.438490822,-0.00529808,0.795106603,0.005129737
0.183265198,7.428318313,3.960780654,2.485726174,4.520176784,-0.731591689,0.667328052,1.836996379,0.656367745,-0.797172946
-0.110752343,-1.640311288,-0.820826811,0.436197956,-0.151408885,0.393646456,-0.535410015,0.779518689,-0.70511652,-1.721415877
-8.188995431,-0.429509408,-0.734139456,-0.640953576,0.538035255,-1.071649267,0.888214465,0.965773404,-0.778194136,-1.668177509
0.491806984,5.919194314,3.791508888,2.647242688,3.845308661,0.60554077,-0.023182714,2.194401611,0.614047843,-0.004630838
-4.880833527,-0.481065889,-0.516165653,2.716563524,-0.616917518,-1.995675427,-1.160917857,-0.422137067,-0.701480631,1.075684362
-0.138722874,2.273180544,5.906558459,-2.455189636,-2.669306378,-0.879114488,0.538268238,-0.417360474,-1.555390096,-0.483784721
9.251400709,-1.516034132,-0.719773313,1.214225901,-0.84779645,0.634804807,0.058768922,-0.221550363,1.299624745,-1.351345022
4.412169964,-1.394003342,-1.3845262,-0.133052851,-0.038223602,-0.988642403,-1.714908449,-0.178705607,0.108504946,-1.19157814
-2.790502984,-0.237482306,-0.128416722,1.18227617,-0.042955734,-0.430019092,-0.398970752,-0.177748721,-0.898493626,-0.830760849
-0.128812663,7.330171831,-2.629259368,0.581863132,0.22275146,0.748857994,0.756673609,-2.815554061,0.074752344,0.424264397
-0.153337724,-0.496958417,0.34435327,0.684459174,0.44058521,0.225278555,-1.408643794,-0.526133841,1.413638547,-0.259346651
-5.013667243,-1.028088061,-0.277817587,-0.137452305,0.907013286,-0.691125646,0.135526104,-0.21905432,-1.450450004,1.475119705
-3.799893762,-0.93569612,0.475589596,0.142067235,-0.022228726,0.9656942,0.561633643,1.206706216,-0.311779102,0.923542262
5.394657125,-1.308353086,-0.006318378,-2.197431156,1.847161492,0.915976096,1.61397132,-0.336300156,0.687998358,-0.695108052
9.091111095,-0.980131378,0.78194463,-0.041665466,-0.927035533,1.086823522,-0.229266414,-0.144419936,-0.339545188,-0.569273031
-0.051802278,6.36078236,0.156298437,1.202466675,2.209652856,0.285646407,1.388680975,-1.131416286,1.307826791,-0.471854087
2.477290473,-1.244797432,0.142032709,0.230395216,1.092025653,1.594526493,-0.918701399,-0.587473186,0.225573607,-0.485133171
5.358004185,-1.685380495,-1.097235238,-2.71020789,0.64590514,1.351320925,0.068149234,-0.610323576,0.295120542,-0.665545673
-4.119024536,0.158353215,0.738921446,1.509236783,-2.216476333,-1.351031768,-0.136062565,0.670301531,-0.39691133,0.654308921
-6.183425443,-1.258360198,0.481354363,-1.403557258,0.470754613,-0.629571796,0.779093028,-0.50482351,1.219294011,-1.282968
4.3290585,-1.695653087,0.490557978,-2.40426531,1.670642734,0.495829319,-1.000744938,0.10246112,0.451288822,-0.286873691
0.371765992,-0.321014176,-0.350760245,0.314881178,-1.437621835,-0.05893886,0.587417559,0.770818701,0.476150296,-0.510683596
-8.080225669,-1.240729162,1.417070099,0.182916382,0.795944603,2.446627627,-0.72258324,-0.584622353,-0.21176686,1.925893518
-5.914364874,-0.348333433,-0.826724941,-1.068166536,0.243933602,-0.448228532,-0.670511439,-0.794856496,-0.522960671,0.986017912
10.21893923,0.18392101,-0.162272365,0.447476875,0.105935121,0.980630699,0.438293645,0.389353899,-0.423144455,1.165270402
0.192637757,4.720238135,1.254135673,1.599914372,3.417303468,0.520941791,0.321707134,-0.649141704,-0.385865015,0.045411429
4.666168194,-1.321488643,-1.403481627,-2.292990022,1.260085239,1.674229601,-1.822617672,0.022156131,-1.235549465,-0.526649035
-10.53852079,-0.982280858,-0.546913242,-1.737948386,2.179700173,-1.246986484,-1.168419454,-0.12579389,-0.059855955,-0.418392585
6.866226424,-0.100889341,-0.044659416,-2.251673074,1.604094623,1.236245137,1.852143104,0.186694415,0.544626249,0.31853746
0.040281953,3.061082846,6.60933685,-1.266904376,-3.066200217,-0.395337831,0.215540174,-1.09871538,-0.821091181,0.868993238
0.490101614,4.845876457,1.115640334,2.147860518,2.934459705,0.582345,-0.287539735,-0.047043483,-1.037178975,0.543341529
-5.333108652,-0.17496138,-0.063418502,1.853353174,-0.346336792,1.786025405,-1.105820299,-0.683432214,0.897117896,1.226434037
-0.205668374,-0.881227957,-0.77000383,-0.053725404,0.718056786,-0.357991537,0.674415096,0.349532563,0.136088151,1.253001594
2.963058438,-0.316414102,-0.225648539,-0.64610553,0.827995823,0.364464436,1.185440254,0.677959347,0.630963703,0.264669806
0.128890334,-1.268609877,0.827555769,-0.357134832,0.031611058,0.459015333,-0.300999001,-0.804888016,-0.500582777,1.166848161
-0.596103621,-0.98077888,-0.543840655,0.368303324,0.28507234,-0.177664834,1.327141366,0.027732345,-0.136138473,-0.051813173
0.216524046,-1.478419997,0.443941621,0.337829343,-0.165685234,0.412078236,-0.572885013,-0.53159023,-0.716010859,1.199403421
5.82959805,0.043087009,-0.770169392,-3.349561089,1.914084532,2.004889794,-0.662321694,-0.808441553,0.640371245,0.349006054
-9.987543944,-0.31776832,-0.800873983,-1.679385759,1.063679198,-0.916238186,0.32429864,0.301588657,0.978667566,0.114180182
0.125421945,-1.342190913,-1.18864883,-0.170545764,0.497968949,-0.300805971,1.161384849,0.98074592,0.1482375,-0.406937785
-4.421410704,-0.508609867,-0.03463756,-0.807422293,0.735581398,-1.102819346,0.881233715,0.324117275,-1.196456575,0.553397563
7.176884993,-1.685016105,0.237446366,1.467983763,-0.432406782,0.044908319,-0.741153975,-0.217058272,-1.15669661,0.415577378
5.076440912,-1.226873797,0.191758635,-2.575568625,3.078998172,1.026109938,-0.904919188,-1.082353646,1.590537225,-0.861013198
6.08069056,-0.416833315,-0.178485357,0.012601561,-0.55726362,0.885906999,-0.963212399,-0.705613453,0.652530444,-0.935491859
4.305123135,-1.853766348,-0.519884171,-2.328153322,1.463562435,0.023690616,0.171221055,-0.459276585,0.587359049,0.265886881
-4.350762888,-0.497040924,0.103635581,1.042670158,-1.188776585,-1.0633919,1.502467041,0.89077197,1.3667825,0.51834927
6.048899225,-1.460740404,-0.165227576,-2.446076395,1.576806179,-2.115801728,0.180384138,0.814465432,-0.587530477,0.163333558
-5.96598502,-2.079970202,-0.691066054,1.563402791,-1.637735294,0.535996426,1.728353012,-0.760903247,0.646185445,-0.16440418
-0.099958886,-0.959037374,0.239300243,0.30033145,-0.263869908,0.134818247,1.188009408,0.599344049,-0.777959513,0.853767265
-4.529104435,-0.87174435,-0.574861961,2.281369407,-1.047061739,-0.148569935,0.624750939,0.150739626,0.714683082,-1.550804606
-7.512461782,0.282340578,-0.398608172,1.780463929,0.250066298,2.186492209,1.391925249,1.49803849,-1.590582818,0.642151298
8.969706096,-0.301727469,0.574308243,1.166711479,-0.577234915,0.935565079,0.345402218,0.294687863,-0.070077936,0.89156044
-2.286619518,-0.691973136,-0.075431866,1.733619125,-0.442012018,-0.674274705,0.162926152,-0.607904983,1.00661105,0.453370947
5.685799571,-1.345041571,0.220457996,0.479222496,0.173122039,-0.10105948,1.216091306,0.818418326,-1.823646706,0.523360776
3.406402943,-1.47906759,-0.055299743,-1.556013329,0.824484473,1.609426108,-1.12842964,0.210612036,-0.408177153,-0.287169833
-9.423973998,-1.567381616,-0.577559075,-1.323979238,0.468056352,0.125344736,0.956266603,0.385417767,0.155028691,-1.245329222
-9.63282671,-0.009701885,-0.069433532,-1.2193054,0.637377418,-0.977285042,1.430875798,-0.053437706,0.9012503,0.445016308
0.07485811,4.571172851,6.09605814,0.190591696,-0.114636612,-0.282949105,-0.128501743,2.913459143,0.910128346,1.129759246
-3.7227172,0.263143073,0.896280308,1.466787357,-0.988665665,0.356343161,0.414455164,-0.225164929,-0.077754865,0.479662632
-6.093442554,0.547236955,1.044877953,-0.492266047,0.055463777,0.454930935,0.06739099,-0.091289796,0.453321639,0.100971435
-11.32087377,-1.233327963,-0.411321507,-0.973927092,0.768547095,-0.780006034,-1.118184646,-0.784812898,0.454709704,0.294925452
0.350706944,-0.856299845,-0.227739578,0.866933335,-0.458905306,0.860150032,-1.015916128,-0.017186566,-1.455766031,0.644622167
-4.915305802,-0.831086377,-0.346914505,0.291052522,0.36571463,-0.702707103,0.431397303,0.372307451,-0.291936647,-0.491812232
-4.234655354,-1.852528828,0.001849145,2.096962921,-0.651446579,-1.542958408,-1.221262194,-1.422840829,0.126953274,0.920895031
-0.00649057,7.473533356,-4.585123955,0.228791227,-1.288405274,0.853684877,0.888349413,-1.573149143,1.274121893,0.71755941
10.14432975,-1.222517007,-0.451096385,0.087466299,-0.787324349,0.451256322,0.85434842,1.436153319,-0.763250874,-1.898049857
-8.440637685,0.595492948,-0.863648273,-0.928170497,0.497290314,-0.287273943,-1.292576288,-0.731947546,-0.653807048,0.202476376
-10.05198953,-0.72353614,-0.018264565,-0.86614244,0.878100812,-0.795122638,-1.109841135,-1.135769261,-0.358670585,-0.956022818
-0.209962595,-1.028847689,-0.509388574,0.267116125,-0.01856554,-0.729654641,0.707589823,0.449896809,1.03162748,-1.580657976
-4.874667563,-0.826670639,0.249457859,-0.760420889,-0.194125817,-0.37224101,-1.179982398,0.1202754,0.430209956,-1.148750595
4.56823091,0.939171369,0.222281652,-0.670019894,-0.506523259,-0.166527484,-0.458108832,0.476287853,-0.645896802,0.36908357
0.591244407,-1.363510894,0.181770134,0.892332106,-0.382303909,0.525626201,1.306455828,0.495535143,0.72180676,0.056947144
4.83741555,-1.193053008,-0.383782838,1.383151176,-0.101294015,0.87719956,0.268453797,0.459908554,-0.565703229,-0.762283532
0.189642637,6.844204267,2.726857862,1.984400867,4.344888675,0.268754632,-0.50328767,0.147697522,-1.051405663,-0.708315511
6.419530084,-0.853394318,-0.418889719,1.33370143,0.34097744,0.09791813,-1.201027365,0.733818572,-0.983463215,-0.191043578
6.50909148,-2.229178992,-0.2093414,0.548934067,-0.060332691,-0.643761496,-0.308538581,-0.998881289,0.648423957,0.576464896
-8.136089421,-0.029664418,1.363951346,0.865510883,0.293906282,2.99415195,1.056497533,0.928687459,-1.737517779,1.204877476
-5.56341378,-0.030486586,0.25615575,3.549036363,-1.351581798,-1.347607395,0.917759285,0.023556751,-0.13333357,-0.775187103
5.433859478,-1.287341367,-0.708357075,-2.074073709,2.888468822,0.19620966,-0.908960795,0.098071797,0.333304232,0.326690648
-0.060915302,4.859371187,-2.744452315,-0.421030195,-2.374132761,0.465228878,-1.479267335,-0.343959535,-1.07700197,-0.035949553
-6.2440554,-0.654275309,0.43274406,1.070549188,-0.024669356,2.763647338,-0.810228154,0.136808076,0.206084138,0.997481165
3.615974985,-0.3667593,-0.355640718,-0.658699843,-0.009791078,-1.290390216,-0.006783151,-0.204160013,0.445667381,-0.814724632
-3.88548271,-0.023621126,-0.785657253,2.398438975,-0.728855193,-0.343119998,2.0515726,0.783300446,1.522182341,1.835605207
-4.950327782,0.049733987,-0.06822525,2.66574414,-1.353679166,-2.024541052,0.686616776,-1.069543784,0.001011873,1.466169035
0.329561985,-1.137056092,0.062012962,0.159046138,-0.823430381,-0.201367962,1.460811921,0.259555785,0.805261527,0.530510378
-0.17249107,4.519447869,-5.354116327,-1.994909652,-2.81334822,-0.034061703,-2.288620568,3.099517857,0.132477425,0.713872505
-5.067533784,-1.128565086,-0.063928988,3.925735669,-1.406099879,-1.577671502,1.277541834,0.116000487,0.01768666,-0.810674541
-7.456488047,-1.126793479,-0.807488131,-0.159903757,0.926522943,-0.912685542,1.465099653,-0.119094765,-0.492448008,-0.977278131
5.211652289,-1.109803516,-1.592509921,0.573873806,0.366214623,-1.67584298,1.034337199,0.360920711,-1.446010366,-0.511652941
-9.979338234,-0.718624994,-1.191376477,-1.314071763,0.298956433,-0.804413031,-0.684838805,-0.150914576,-0.426672726,0.926332476
1.030331164,4.832629867,3.507989041,1.39840988,2.877246546,-0.055395428,-1.159566379,0.099029178,0.059985116,0.321493804
-7.238991876,-0.727343782,-0.278031588,-0.218646492,0.63663908,-0.72134901,0.818495322,0.071269871,-1.118600298,-1.624265014
4.204503421,-0.275468337,-0.38999312,-2.101818233,1.493389279,1.154911832,-0.730593801,-0.265752063,0.923547226,0.642923314
9.480741024,-1.478856601,0.572863966,1.601102543,-0.538794713,0.985618863,-1.080635394,-0.712741854,0.679226818,0.264261705
-1.771838259,-1.759704321,-0.055689406,1.916527273,0.311846004,-0.78296623,-0.904299879,-0.388166737,-1.088953429,0.791048309
6.627641627,-1.383613841,0.113345146,-2.399231135,1.472167439,2.166368792,0.752235592,-0.708098383,0.659486019,-0.79446822
6.695339289,-1.63451339,0.196034123,-2.745681086,1.852454759,-1.526225697,1.039511911,0.847454477,-0.10811453,1.207145126
5.737719161,0.39302608,-0.562894216,-1.703821963,1.477797638,0.18779286,-0.728019512,-0.216409643,1.285172049,0.06718782
0.019590362,-0.96062153,-0.144366939,0.356905553,-0.154981729,-0.453639092,0.704658917,0.906211023,-0.343215185,-0.72890344
0.161247664,-0.010123987,0.648776706,-0.322075162,-0.733237762,-0.21790671,-0.86465777,-0.659467638,1.229555256,0.92436286
10.02331683,-0.44996322,1.753175162,0.344722003,-0.930208699,0.534642437,-0.508899072,0.03905681,0.386465957,0.137421737
0.241735504,4.037814759,7.589996509,-0.179114458,-0.970778031,-0.993403371,-0.793720862,0.687219862,1.060115367,-0.881648105
0.708119712,5.724220039,1.700543069,2.674440658,3.933587489,0.71148234,0.521711908,-0.470167108,-1.050113027,0.676678711
0.773088079,1.726187699,6.681505475,-2.765679176,-4.237833138,0.619404107,0.647893339,-1.765560587,0.695223421,0.232942599
6.542939537,-0.930396896,-0.11856794,-1.945207516,1.909347182,-0.465492913,-0.163185927,0.385765266,0.481207937,1.301486484
-4.27311665,-1.26197054,0.114641477,1.804807741,0.391641634,1.740372132,0.440158439,0.041851194,0.443137564,-0.417238274
-0.234161553,5.921020207,-3.608731165,-0.180262422,-0.880376686,-0.110472953,1.355847025,-1.115854881,1.396203094,0.523425449
0.817189022,4.587955838,-5.428784087,-1.175654085,-3.755076286,0.92394898,-2.420120409,3.831812661,1.778344174,-0.199954951
-3.76547914,-1.180505078,0.96708733,0.977408609,0.679652368,1.161228205,-0.900491922,-0.502063677,1.102431805,-0.488309822
-6.558967415,-0.59015774,-1.540846327,3.458540916,-3.206467291,0.58179629,-1.236618249,-0.70448517,-0.034339896,1.546122766
3.892331058,-1.920487044,-0.768902115,0.086925831,0.640734637,-2.05739673,0.755246599,-1.040316439,0.817764224,-0.249810302
0.869912589,5.142269608,3.27578026,2.727885909,3.723900948,0.792167304,-2.074333055,0.937856319,0.288154872,0.302938358
6.927244917,-1.703891508,0.126387404,0.778513648,-1.009902118,-0.076705699,-0.044739642,0.070027438,1.141675176,1.588077451
-3.430670712,-1.793640881,-0.491032393,1.72214881,-1.297786251,-1.057751354,-1.155056807,-0.753412158,-1.159407655,-0.300237393
0.525377578,-0.446930908,-0.515065909,0.844038381,-0.522174393,0.687932878,-0.592804405,0.190466766,1.239373617,1.419969329
5.448456157,-1.689943469,-0.821537362,-0.017242432,0.001571631,0.186743658,-0.229704828,-0.409425522,0.616888331,1.577679891
0.079282087,-1.267082876,-0.280407465,-0.005840049,-0.625747815,0.323800037,0.11327819,0.226595648,0.144172476,-0.552215798
-4.809845834,-1.500456509,-0.098456193,-0.131189804,0.522695118,1.639039974,0.686953842,0.449889562,-1.139044315,1.317280035
11.60332393,-0.507130542,0.526879615,1.27977284,-0.541470094,0.763733156,-1.033936304,0.044927226,-0.87325894,-1.226085533
8.988133244,-0.582487946,-2.487138344,0.242129572,-0.017090217,-4.121674847,-0.932737673,-1.279393566,-0.94888682,0.31399816
-0.260681555,-2.290114953,-0.621864231,0.362683921,-0.180636007,0.661637523,-1.131886036,-0.60271914,-0.614998012,-0.859895437
4.882823294,-1.510531431,0.511379677,0.513353086,-0.464370476,-0.1475946,1.273394418,-0.239950534,0.845759248,-1.088875537
2.416698821,-1.177780282,-0.094334753,-1.493950052,1.451438109,0.496243913,-0.579752908,0.732017165,-0.679852028,0.125337579
7.925690754,-0.04217462,-1.893147565,0.504360061,-0.345977033,-2.97407157,-0.4226399,-1.226636188,1.605619886,1.273402573
0.082766003,5.276229519,-4.111267852,0.267028764,-0.894239422,0.386918909,1.366234955,-0.96483268,-1.016801571,-1.855102241
0.431994269,4.779843172,-4.294629705,-1.549591455,-1.722192907,0.282038189,-0.94239842,0.603328508,0.529412364,-1.245005125
-5.917615437,-0.102142168,0.030166376,0.929613333,0.556034141,0.793323827,0.187542792,-0.134683415,-0.20452755,-0.934831143
6.853362744,-2.252267422,0.366943973,-2.796694744,2.563351789,-1.496783215,0.530257823,-0.297546969,0.996418539,-0.091888423
4.551025824,-0.851598779,0.028847249,-2.541739836,1.509744461,-1.412504955,-0.664861973,-0.150365051,-0.247897045,-0.192023845
-0.543326934,8.286920712,-4.684786753,0.409109955,-1.270323786,0.680171415,0.519042235,-2.374490648,-1.059314729,-1.107379785
0.032668308,-0.473331518,1.183382789,-0.14776342,-0.224433519,-0.93494228,0.527253637,-0.705025098,0.527019444,0.207492196
7.688312608,-1.80842612,-0.421581875,0.439807892,-0.431400227,0.81497032,0.530872797,-0.132974169,0.611802984,0.511983151
10.15144202,-2.032168559,0.682263611,1.206783592,-0.796710026,1.139743003,-0.975261123,-1.019028026,-0.164889587,0.006168939
0.728137643,6.20665002,3.244669393,2.706540372,3.585721089,0.506261466,-0.799321673,1.403496167,1.536428974,-0.977986782
8.359664459,0.546426922,-0.642826454,1.289912197,0.078831664,-2.590355232,-0.587856959,-0.99318193,-1.204814225,-1.225406436
4.065741826,-2.556888884,-1.18814284,-2.201988405,0.846093586,0.868706896,0.668310694,1.072581999,-1.030157217,-0.273402525
0.461677294,-0.539051122,1.217900253,-0.196405784,-0.449352405,-0.583966845,1.593339496,-0.001697346,-0.395463708,-0.069252759
-4.735022055,-1.856434329,-0.464303447,1.27311457,-0.671564392,1.014675068,0.579271002,-0.060960134,-0.892694165,-1.548565
7.75239342,-1.497509326,0.289693745,-1.915802252,0.4247647,-2.05656593,-1.14339071,-0.947241527,0.410772644,0.982069113
-6.652063996,0.493577828,0.151459378,-1.07840602,0.434339499,-1.095657249,0.887222705,0.622939032,-0.82165922,-0.593019953
5.272886607,-1.105204515,-0.047080844,0.319809084,0.281947126,0.330200894,0.533394167,0.16698374,0.506970715,1.45694098
-0.271126178,4.280978054,8.538702926,-2.796798846,-3.571225729,-0.149120442,-0.900476148,-1.68290234,-0.290571597,-1.226467743
10.56245942,-2.214088879,0.362175023,1.795594238,-0.614748475,0.302621495,-0.280692072,0.421516453,-0.210248197,-0.382242557
0.125430507,6.940255038,-3.507531211,0.637317096,0.092349529,1.978493679,1.339134039,-2.591844732,-0.358360041,1.251161918
7.642247087,-0.404589009,-0.248383418,0.017933596,0.220767135,0.799081215,-0.292510406,0.463054462,-0.816505837,-0.910201989
6.330064508,0.021974312,-1.299594155,-3.001982781,3.05285441,0.619386473,1.998632738,0.154803218,1.128832191,1.251772013
-3.356994556,-1.230963308,-0.22943306,2.909285127,-0.548001102,-1.14630892,0.854202099,-0.037467551,1.09390565,1.281030289
-8.461358852,-1.910214611,-0.424412864,-1.276711567,0.401184771,0.033987913,-0.222089901,-0.801975373,0.444277482,0.535633888
0.045838406,-0.46704262,-0.442344476,0.296889881,-0.294746283,0.607700154,-0.006423574,0.482097202,-0.454929998,0.013149259
7.382803297,-0.592877091,-1.674465676,0.600476764,-0.202598379,-1.899905567,1.316846447,-0.198608507,0.948761594,-0.218891725
-9.579521449,-0.889423387,0.360991763,-1.08941208,0.070997421,-0.326359275,-0.608302598,-0.49247173,-0.146250409,0.971980502
-3.585196805,-2.006433296,0.243067387,1.740618569,-1.419434116,-0.969296812,-0.456992612,0.593015681,-1.687767007,0.266916813
0.044041452,6.744944956,-0.729283462,1.229376848,2.287064199,0.778452984,1.353563388,-1.113781245,-1.588758046,-0.993573048
-8.942480317,-0.56834396,0.769818365,-1.142733374,0.144478122,-0.458712221,0.381298177,0.472277396,-1.579541496,0.473870005
7.837416829,-1.7507447,0.635307331,0.418850472,0.024972924,0.419655414,1.809791109,0.201839181,0.486712384,0.27790971
-0.128327258,-0.756862494,-0.797349337,0.602043941,1.256561777,-0.582141193,-0.184087125,0.442514264,-0.331662387,-0.149315395
-4.949385685,-1.281009479,-0.877961824,-1.226600929,0.402880205,-1.466478905,0.087219672,0.280154869,-0.509550995,0.048541229
7.385132088,-2.408340246,0.007449358,0.830678925,-0.357220022,0.252105957,-0.632638313,0.025871169,-1.384549079,-0.16762059
3.811543064,-0.199763694,-1.657171373,-2.254415358,0.962373826,0.567724394,1.090892237,0.40206779,-1.328236773,0.177896124
-3.752360934,-0.19878286,-0.417809456,2.264044588,-0.236916015,-1.076487739,-1.820468835,0.396373146,0.374773273,1.808202417
-0.621944838,-1.134533282,-0.376768137,0.039680385,0.724060722,-0.152389517,0.828694308,0.302884756,-1.465019308,0.299156338
