attribute 0,attribute 1,attribute 2,attribute 3,attribute 4,attribute 5,attribute 6,attribute 7,attribute 8,attribute 9,attribute 10,attribute 11,attribute 12,attribute 13,attribute 14,attribute 15,attribute 16,attribute 17,attribute 18,attribute 19,attribute 20,attribute 21,attribute 22,attribute 23,attribute 24,attribute 25,attribute 26,attribute 27,attribute 28,attribute 29,attribute 30,attribute 31,attribute 32,attribute 33,attribute 34,attribute 35,attribute 36,attribute 37,attribute 38,attribute 39
2.845471546,-0.574375518,-0.687960323,-0.375775566,0.890972209,1.062186087,-0.510470855,-0.538352565,-0.456171025,1.057702049,-0.057984616,-0.490766192,0.659049586,0.124455301,-0.135653431,0.934785301,0.242296592,-0.431126574,-0.779190898,-1.285957134,-0.068052235,-0.473581756,-0.174537712,-0.646073221,0.434031955,-0.442259428,-0.004998246,0.821595822,0.553707424,-0.043061987,-0.030949107,-0.250431219,-0.4738801,-0.055109415,0.104929132,0.309927802,-0.753995638,-0.004811918,0.246333989,0.126631578
-10.09867591,-0.138490655,-1.277707547,-0.924732771,1.159053866,-0.363614786,-1.682954143,-0.676350212,0.027969672,-0.708226225,-0.276848355,0.259676597,-0.60033348,-0.382738725,0.167994873,-0.562190633,-0.969210688,0.329130978,0.267967515,-1.269550391,-0.569504357,0.034906107,-0.408702994,-0.764362182,0.379062176,-0.566345951,-0.77987724,-0.675527311,-0.555711878,0.362091483,-0.410458995,-0.44729655,0.650183656,0.104660171,0.062425378,0.384304566,-0.444327651,-0.263928546,-0.502922544,0.492565449
-5.56341378,-0.030486667,0.256154469,3.548986973,-1.351679474,-1.346851084,0.917249959,0.024510809,-0.130100323,-0.77475446,-1.258597861,-1.020198639,0.415377466,-1.024715241,1.314251586,0.44042064,0.162699381,0.903649784,0.2429963,0.207576418,0.505011412,-0.081322637,-0.062662179,0.189971857,0.405671975,0.282663934,-0.209832419,-0.695571892,0.279500068,0.695416595,0.258805451,0.044245488,0.130418887,-0.437580784,-0.252325978,-0.682615278,-0.893117741,-0.348608917,0.113063998,0.247989362
-10.27243176,-1.746313097,1.333083184,-1.433315447,-0.487728337,3.864353206,1.085660815,1.050404544,-0.199539801,-0.675749864,-1.746085289,-1.870161558,-0.716927402,-1.493702309,-0.47371486,-0.328720692,0.181904766,-0.072360737,0.057452536,0.325893421,0.282774895,1.102938433,1.205247631,0.546921233,0.646967645,-0.261676273,0.654567578,0.357981282,0.183464475,-0.24113583,0.732767343,-0.091297868,0.4182619,-0.252029188,-0.487316753,0.208833512,-0.665218565,0.776847043,-0.164854425,0.211480852
3.767430202,-1.404452059,0.327330113,-0.948901125,1.371991881,0.798856975,-0.237825715,-0.135579964,-0.273058784,1.299947801,-0.028303154,0.132026058,-0.248143181,-0.645186755,-0.875908014,1.440031776,-0.761368362,0.075668299,0.079364504,0.203331887,0.069913638,-0.069120276,-0.6915677,-0.717208917,-0.41051049,-0.796684774,-0.005603131,0.007318654,0.18987868,-0.011775884,0.155853473,-0.518254466,0.069851766,-0.181064427,0.254371305,-0.353011305,0.716661588,-0.136492935,0.439357956,-0.310189565
0.404469354,-0.446412898,0.042655099,0.51472563,0.243602377,-0.449180564,0.382758797,-0.092136219,-1.59338534,0.018986529,0.5497699,-0.233007928,-0.692690798,-0.911581273,0.078713799,-0.61232604,-0.194179895,-1.042365644,-0.258610792,0.325009775,-1.355388868,-0.591897176,0.081141037,-0.131199347,-0.184025793,-0.104227876,-0.422113802,0.179705835,0.232649103,-0.285113517,0.052469499,0.950817284,0.038743121,-0.087522798,0.531421658,0.316446929,-0.399381386,0.034103692,0.30746889,-0.530562606
2.615268274,-0.927812782,0.094604455,-1.981352968,0.642832844,0.952745807,1.056379073,0.136483518,0.053703,-0.330001953,0.948504726,-0.461908872,-0.562863618,-0.442624076,-0.271197539,0.854821971,0.494938082,-1.225010097,-0.284992207,0.557262402,-1.022659252,0.266340333,-0.949521044,-0.273585277,-0.230466347,0.31848935,-0.016597361,-0.906420114,0.493670817,0.129430842,-0.34713523,-0.070861532,-0.495649665,-0.28874667,-0.004156292,0.578074438,0.074921038,0.233114722,-0.306196177,-0.838591709
-6.735529665,-0.750878669,-0.040714922,1.987124565,0.168533914,2.046430334,0.828791869,0.498709358,0.843225757,-0.288884735,1.997468996,1.148138121,0.061934013,-0.433951129,0.301050157,0.114918804,-0.472087186,0.408578819,-0.029364098,-0.228102224,-0.681269938,0.165372263,-0.145132508,0.263223056,0.527989264,0.20421004,-0.024034163,0.823101129,-1.185911717,1.124017499,-1.220306079,0.411539689,0.607943521,-0.205045477,0.143639473,-0.53261142,0.920828884,0.369426669,0.143406343,0.246835835
-9.11399318,-1.190298289,-0.179549077,-0.958371246,0.335532813,0.43186528,-0.660863814,-0.569103447,0.728426136,1.434015863,-1.021755049,0.680237767,0.269150447,0.862871266,0.192623784,0.872056799,-0.177482465,-0.35860531,0.291972428,-0.048392266,-1.87181573,0.267728553,0.738787084,-0.124785379,-0.585882555,-0.606196933,-0.001299729,-0.392647758,0.114137849,0.731974439,0.173733049,0.019685025,-0.481890454,0.910313107,-0.118508638,-0.353914582,0.14881186,0.176842967,-0.230962208,0.182915443
-8.942480317,-0.56834327,0.769815429,-1.142862054,0.144540272,-0.457835366,0.383423062,0.469912434,-1.573873535,0.481618348,-0.35350854,-0.013734841,0.353290746,0.17144831,-1.126617965,1.461042042,0.183152475,-0.267986842,0.80663907,-0.983812972,-0.357680319,-0.207006446,-1.291640864,-0.908109078,-0.006919855,-0.176988862,-0.0140298,0.880479997,-0.134687173,0.098644017,0.078910515,0.249387599,-0.016770276,0.687366504,-0.098487528,-0.348100737,-0.284288032,0.378927644,-0.341977979,0.198465186
6.059914209,-0.09084508,0.146890862,0.606058778,-0.840861524,1.135678586,-1.553185567,-0.046705965,-0.648476586,0.374512172,-1.068639041,0.158600518,-0.550707969,-0.079860697,-0.810512832,0.293448705,0.685781246,1.029925662,0.167009463,-0.823595887,-0.055187876,-0.087467217,0.405511469,0.06075364,-0.055651831,-0.208851605,0.220577701,-0.366583596,0.714111967,1.013652259,0.225158953,0.541514092,-0.066409997,-0.273850986,-0.502253004,0.073993683,-0.0791001,-0.196670071,-0.149198402,0.307980255
5.076440912,-1.226874472,0.191760155,-2.575403994,3.079198893,1.024812204,-0.906549696,-1.087435065,1.579808098,-0.865732675,-1.009177476,-0.248885345,-0.10970303,0.230584473,0.284090332,0.84504253,0.636801834,0.314177831,-0.946160996,0.239231268,-0.6589475,1.535787175,-0.533985448,-0.50417651,-0.358483932,0.261698355,-0.425561848,0.460036507,0.174907634,0.149874042,-0.241184825,-0.702598437,-0.543610026,-0.016190668,-0.704369468,0.247836385,-0.19802077,-0.062844764,0.434409859,0.092078774
-8.795895434,-0.209243607,-1.030069853,-0.869573975,-0.142181072,-0.570347127,0.039446902,0.402241082,-0.048181151,-1.158819549,-0.03435234,0.348501073,0.276435966,-0.546259141,-0.560450819,-0.229675189,0.011039649,0.422096704,-0.583828059,0.664701817,1.638026406,0.174701308,-0.777784913,0.66226437,0.061970484,-0.421106807,-0.123498657,-0.058744291,-0.19569068,-0.388625543,0.398166494,0.285652501,-0.134754721,0.678476343,-0.277971421,-0.063869478,0.319710007,0.050725565,0.094689701,0.421031429
0.24992348,-1.768627809,0.404643998,-0.746889151,-0.348489309,-0.395765644,-0.431282557,-0.591320865,0.030116716,1.234835969,-0.415356442,0.159049646,0.362589268,-0.700589832,0.739593069,-0.379247244,0.551253494,0.268137102,0.102815921,0.524275752,-0.801700645,0.184600281,0.352028267,0.030257641,-0.298253321,0.165453372,-0.258338561,0.473138726,0.707224401,0.38560563,-0.994999661,-0.502148985,-0.268365261,-0.247343762,-0.31824411,-0.167402891,-0.155254289,-0.16194359,0.379962405,-0.383727662
8.095297267,-0.964089566,-1.394934965,0.903765453,-0.265700969,-2.875877047,-1.471157144,-1.176972258,-0.855020551,-0.758153359,0.512698508,0.433215843,0.668572214,1.034501274,0.903581291,0.074719214,0.82907692,-0.083005795,-0.421187407,-0.584793736,-0.968371963,-0.404519041,0.646007972,-0.612763748,-1.527807038,0.01438694,0.129733612,-0.383999775,-0.111077582,-0.757209582,0.18589298,0.05421534,-0.333345802,0.212057817,0.322201171,-0.024457958,0.237789327,0.364227736,-0.21088142,0.007170964
-8.39153909,-2.377960349,0.388956397,-0.910333884,0.21697651,2.887933798,-0.542769685,0.688636109,-1.056734788,-1.353760972,-1.155511704,0.087909752,-1.277698282,-0.875266245,-0.617892606,0.666151076,-0.684157683,0.376195263,1.37747767,0.209775579,0.343723124,-0.094961735,0.227356395,0.688983685,0.359954544,0.719242035,0.411267124,0.381869218,-0.224764929,-0.583059372,-0.281554951,-0.276094992,-0.045288142,0.234510192,-0.234549922,-0.33361813,0.651486595,-0.635637554,0.562605499,-0.143899401
0.533908012,-0.44119455,0.521343632,0.546146645,-0.968364612,0.549690556,-0.982517787,-0.205869779,0.443907828,0.754314821,0.269288995,1.125950281,-0.839834496,0.91214398,0.339008819,-0.381453851,0.764365497,0.233392999,-0.654786377,0.218883732,0.624789893,1.283784603,-0.479640869,0.212739939,-0.800443771,-0.004517964,-0.269774264,-0.062559516,-0.911398234,0.245337715,-0.545921638,0.266566433,-0.01300685,-0.219761841,-0.432679454,0.045944363,-0.102173443,0.203378592,-0.576065466,-0.191168249
3.892937559,-0.335897018,-0.012480337,-1.721693055,1.712246457,-0.987281699,-0.579239072,0.341311127,-0.974465966,0.778563194,-0.15620754,-0.24126699,-0.557203843,0.323834261,-0.553090288,-0.06015741,-1.006987034,0.495713173,-0.469801054,0.115064189,-0.507259533,-0.229715385,-0.035416376,-0.088723158,1.004091895,0.636271838,1.065545478,0.165789279,-0.154728544,0.22414605,-0.379298756,-0.06902904,-0.674382958,0.105295088,0.243603319,0.15653787,-0.461909485,0.134630694,-0.020973507,0.75760335
-3.947440021,-0.166140396,-0.179750323,1.653780264,0.670375034,0.762259306,-0.631337504,0.072549099,-0.927661655,-0.415535635,0.989803339,-0.32261315,-0.366654815,0.177058357,-0.809162241,0.127354265,-0.449189014,-0.717666618,-0.377554419,1.170138441,0.147422775,0.120231001,-0.791138336,-0.101597774,0.274041609,-0.229975089,0.503327189,1.346627943,-0.416362422,-0.194403293,-0.287402272,-0.366344613,0.00703778,-0.969762741,-0.399851334,0.408959732,0.248250067,0.307228403,-0.146717668,0.141512561
6.419530084,-0.853393933,-0.418895607,1.333519143,0.340800498,0.100161335,-1.2006115,0.739873338,-0.971555649,-0.183415664,0.663312737,-0.674912199,-1.064584456,-0.130040087,-0.438412362,0.062838322,-0.420208984,-0.214880313,0.824855076,0.274953846,0.717201105,-0.235149136,-0.999508833,-0.062229632,0.585132057,-0.136508062,-0.059398124,-1.151025544,-0.161064514,-0.183299628,-0.417483197,-0.097767593,-0.319464928,-0.149840352,-0.201208821,-0.048065221,0.337340649,0.190021243,-0.25533967,-0.569356423
0.13529182,6.699122141,-4.364740682,-1.306914952,-2.088165119,-0.589836888,1.335742731,-1.910853153,0.199987474,1.329585262,0.853927282,-1.033691622,0.439604586,-0.192772617,0.004079949,-0.499091785,-0.962414154,0.510982812,1.065292509,-0.120093885,-0.147258304,0.948461143,-0.717026928,0.182139039,-0.844868494,1.154786641,0.375603477,-0.406129783,0.662146478,-0.162850281,0.648355861,-0.078855057,0.197848458,0.236580268,0.247104294,-0.309831679,0.335741769,0.333386029,-0.349895451,-0.160382226
0.07485811,4.571173371,6.096060927,0.190663917,-0.114496908,-0.28366078,-0.127187378,2.907675264,0.912802079,1.134131607,0.029665499,-0.854344707,1.578078833,0.913613852,-0.250651418,0.860157568,-0.747848567,0.905598306,0.00657951,-0.632702807,0.287866806,-0.587316563,0.69602478,-0.496095562,-1.262978431,0.477567636,-0.052340163,0.714917884,-0.189008901,0.57023194,0.139084898,0.473851229,-0.523262209,-0.428646742,-0.120272897,-0.226085363,0.325066896,-0.038050595,0.849947612,-0.167681749
11.29406728,-1.837867624,0.149699487,1.173414738,-0.864251835,0.238600231,-0.270363135,0.178200549,-0.884385434,-0.340635408,-0.024472071,-0.291052114,0.109254643,0.397586822,0.5485714,-0.837006683,1.4204819,0.054636022,-0.075126564,0.02137835,-0.145805006,0.682129044,0.219899299,-0.524614203,0.636676315,0.061762046,0.178610761,0.148645634,0.505067261,0.600212518,0.39980094,0.341987767,0.090311125,-0.020727495,-0.064168269,-0.577684574,0.577372748,-0.132115447,0.013485178,0.152943886
-0.588423999,-0.191538734,0.214779156,-0.449389337,0.808829216,-0.46768201,1.115693983,-0.118300453,-1.230808314,-0.493803711,1.16384353,-0.748475217,-0.276733727,-0.152968858,-0.075820777,-0.466560819,-0.237828263,-0.367022245,0.939371869,0.284312592,-0.690679915,-0.024878887,0.682475578,0.017998056,0.953328862,0.188029838,0.68476693,-0.550422663,0.353749823,0.169897441,0.784578776,0.702901551,-0.232346392,-0.185655693,-0.501652779,0.082138403,-0.208079508,0.288585729,-0.292316547,-0.071977315
-0.81978601,1.384060348,7.844011316,-2.982111796,-3.981881093,-0.450641105,1.676274243,-1.315222326,-0.872240082,-0.520753073,-0.22705079,0.148079263,0.085094051,-0.724693527,-0.806980344,1.166130398,0.305115873,-0.695450743,0.94001242,0.813562235,0.489938484,-0.336936828,-0.615462383,-0.419937571,1.239605103,-0.835695849,-0.378621099,-0.037242005,-0.176825817,0.270583887,0.137417598,-0.570335604,-0.844408873,0.334061264,0.501070277,-0.093106215,0.268643521,-0.119113047,-0.208765583,0.697030742
-4.989294977,-1.559008025,0.937636753,-0.556701207,0.338832584,1.598847577,-0.610932774,-0.216871757,-0.086502586,0.588193133,-0.681814863,-0.727264897,-0.381512384,0.322403008,0.669801533,-1.358081037,0.160382703,0.133110081,0.204209968,0.300920236,0.087007493,-0.682756852,-0.536864507,1.346861539,-0.021010464,0.435479049,0.184133362,0.411207272,0.039415158,0.585079552,-0.340296186,-0.141005069,-0.401170419,0.016192897,0.628703427,-0.124881729,-0.097983036,-0.11812408,-0.094441809,-0.154161689
0.253858725,4.695341476,-5.572393125,-1.96339344,-2.776546872,-0.026185627,0.189526982,3.043246486,0.112833554,1.057243122,-0.561207059,-0.165761289,0.414387435,0.476326707,-0.133034147,-1.415018061,0.203480082,-0.718771083,0.065501034,-0.388760358,-0.134408353,-0.1847685,0.03456915,-0.411314585,0.613112921,0.47441082,0.350516762,-0.245341398,0.258365139,-0.019789028,-0.136903716,-0.281564289,-0.117459642,0.26492677,-0.181264724,0.044907607,1.136162423,-0.325935578,-0.164425516,-0.148809779
0.39216883,-0.891559847,0.149268373,-0.238260256,0.532944783,0.57646885,-0.805896544,-0.887070862,1.043782836,2.069609761,0.152556989,-0.740799079,0.911800245,1.205683742,-0.551699141,-0.036783712,-0.282407673,-0.158727445,0.074016044,0.822639831,-0.646497122,-0.247993722,-0.511677539,-0.640459463,0.380458742,-0.642890543,-0.036923449,0.101908893,0.164603749,0.451238114,-0.93663856,-0.39888592,0.11643015,0.583535049,0.104893645,-0.229402919,-0.470772592,-0.008163602,0.113446374,-0.283443698
-0.046801496,-0.62748079,0.635157686,-0.649075357,-0.055233129,-1.012240795,0.295461955,-0.183819694,-0.109831542,1.648967127,-0.207275877,-0.382175807,-0.525655245,0.06808259,-0.299086671,-0.959676158,0.723435862,-0.006081955,0.487637152,-0.13738193,-0.342605311,0.444411491,0.281422916,-0.84593531,0.142690316,0.256153871,0.61389772,0.713723172,-0.223874169,0.107855376,0.220553853,-0.115092244,-0.348933545,0.060277543,-0.14954032,-0.017058331,-0.060910074,0.348391015,-0.057931228,0.62222545
4.83741555,-1.193052847,-0.383783711,1.383063183,-0.101361278,0.877345485,0.268581771,0.464445422,-0.564489926,-0.770325559,-1.143364958,-1.393949847,-0.358529702,0.244498398,0.282527732,-0.688486328,0.476399631,0.448888319,0.476329237,0.016498957,-0.683559538,0.300958124,0.368193293,0.784188784,0.235948594,0.487035342,0.119621897,-0.83726703,-0.095784854,0.449965631,-0.580473915,0.238178008,0.269379605,0.120105952,0.425233968,0.039199566,0.222544602,-0.26185891,-0.389030012,0.336338787
-8.104609603,-1.917073101,0.790928114,-0.15287975,0.169348291,3.477338736,0.746369616,0.92367524,-1.032179954,-0.724805165,-0.123131563,0.074741393,-0.803988672,0.791469834,-0.313057388,0.148828311,-0.889817895,-0.052172759,-1.220242092,-0.405958554,1.127916961,-0.724020901,-0.782343358,0.219852616,0.893018433,0.616605604,-0.84896582,0.195330986,0.584954188,0.167299044,-0.183492509,-0.173176249,-0.343163876,-0.45141453,-0.590166839,0.160401256,-0.287299683,0.450477771,-0.189686956,-0.169806921
-0.367642998,0.040837835,0.114122946,-0.057089054,-0.621626381,0.235105906,-1.383355568,-0.14791217,-0.650070607,0.683201827,-0.656946536,0.510939506,-0.392932973,-0.875527282,0.604498219,-0.90300629,-0.031080252,-0.225908299,0.327109612,-0.212944935,0.157863887,0.732289551,-0.42482816,-0.22196284,-1.230346017,0.066362334,-0.299801058,0.710714652,0.935681577,0.207972893,0.396625241,0.575528336,-0.631322501,0.505947835,-0.007902511,-0.620434652,0.091050044,0.24562036,0.486044171,-0.379504264
-10.57425274,-0.503186543,0.521083686,-0.771782429,0.762390233,-1.103143523,1.180720358,0.093642485,-1.158186389,-1.589494885,-0.102231281,-0.376970353,-0.011914625,-0.056727755,-0.799874755,0.399590017,1.073202136,-0.858917132,0.739853738,1.21774688,-0.372261398,-0.161058474,-0.420845296,0.018102144,-0.10803967,1.107081139,-0.188445592,0.356709128,-0.113779859,-0.36832468,-0.316522454,0.054659529,0.719859198,0.902324748,-0.146971298,-0.33428605,0.361859328,-0.092325676,-0.747900547,-0.336021037
3.481091473,-1.133253468,-0.228138743,-0.374803237,0.499971584,-0.602285886,-0.244177603,0.119005177,-0.987544995,-0.012315147,-0.729912457,0.331347624,-0.239234378,-1.033805623,-0.807260985,0.251667269,-1.148239206,-0.07768507,-0.183361592,-0.20800601,-0.211657492,0.144330905,0.531240596,-0.171129978,0.504665397,0.045724014,-0.093453992,-0.610612306,-0.769695333,0.268824213,0.277795239,0.065285941,-0.387491366,-0.129476846,-1.01056859,-0.176478875,0.312719045,-0.007805206,0.015582758,-0.100568172
0.044041452,6.744944596,-0.729282464,1.229500412,2.287047272,0.777424672,1.351364691,-1.108617329,-1.589601999,-1.004243223,-1.183076422,0.378322298,-0.608097023,1.141256191,0.802558832,0.012111384,0.707605088,-0.50948579,-0.133568995,0.213165789,0.33635284,-0.103292676,0.283815723,-0.183991419,0.319403755,1.269188044,-0.606645198,-0.314015204,-0.289965177,0.725535588,-0.195124514,0.402727707,-0.684712247,-0.70046802,0.764835435,0.049951416,0.296277374,-0.211818443,0.030182137,-0.506759
9.276247886,-1.354665367,-0.440886145,0.138176204,-0.099387067,1.01082238,-1.037903262,-0.601967491,-0.147273162,0.949579266,0.793631466,1.51438446,-0.268198346,0.283309393,-0.241092563,0.189595582,-0.881722977,0.291466143,0.803757341,-0.945487398,0.92852984,-0.099438154,0.638055973,0.007514328,0.068215219,0.265079229,0.448659698,0.22890119,-0.144225637,-0.333902336,-0.238373626,-0.148582755,0.339779698,-0.286979056,0.249635589,-0.007374958,-0.257401278,0.293600217,-0.188433687,0.099723909
8.914423245,-1.009788287,-0.260968381,0.994263781,-0.455532681,0.644221695,1.312736528,0.474723705,-0.678028034,-0.073386498,-1.142618382,0.019020678,0.490007817,0.490367916,-0.649479974,0.887100916,1.091664003,-0.517191297,-0.279789486,-0.359827515,-1.634391165,-0.255111193,-0.361168193,0.231345618,-0.127255239,0.381940437,1.539952096,-0.070423234,0.052922921,0.586443757,0.213188255,0.513894182,-0.126826898,-0.012632138,0.06320013,0.127898686,-0.137671863,-0.332342786,-0.252437222,0.086508698
-10.65381986,-1.006517941,-0.330759197,-0.812483886,0.574814878,-1.555241982,1.235746186,0.093189481,0.608982658,0.732579296,0.692147843,-0.187665974,0.087869592,0.028327705,0.781047026,-0.048301991,-0.573492641,-0.47463325,-0.208016514,-0.677300913,0.249977237,0.483868036,-0.227228865,-0.204569175,0.339543077,0.245094726,-0.806802586,-0.265495954,-0.375851803,0.220829612,0.206275758,0.461421282,-0.088648614,-0.19092528,-0.340419453,0.161399191,-0.057159682,-0.001771054,0.347043849,0.041390166
-9.959394779,-2.575392852,1.015399779,-0.411396293,-0.433821555,4.404697318,1.960698068,1.9592067,-1.014884275,1.628166465,-0.833256652,0.174096926,-0.808816702,-0.336420151,1.344345227,0.108057139,-1.328154586,-0.688372543,-0.789164541,-0.764350594,0.905084684,-0.744180093,0.148928567,-0.850693612,-0.485248856,0.575311535,0.854317144,0.415381711,-0.307785379,-0.056527122,0.354731986,-0.249964872,0.095889455,-0.043785348,0.49797077,-0.187590492,0.153888174,0.282556091,-0.582201499,0.313115375
0.007242175,4.542837886,5.037179861,0.656294964,1.432202768,-1.4594629,-1.715386618,2.464848748,-0.149617229,-0.089164234,0.899890328,-1.608874193,0.505633251,0.447713241,-1.30517929,-0.649723092,-0.550087976,-0.181117678,0.610144221,-0.516768142,-1.220074571,-0.413698368,0.699149584,-0.469358999,-0.026333411,-0.240477043,0.717751151,0.760478405,0.617698663,-0.161507279,0.370633258,0.551332827,0.737702319,0.403670013,-0.156909248,-0.343628941,0.300142517,-0.156137361,0.128326468,-0.183163813
8.400188316,-0.328925945,0.350301809,0.214103226,-0.119821605,0.455472308,1.272315562,0.694952843,-0.88989193,-0.966119076,0.080437519,0.913879615,0.046815391,-1.020262864,0.903355064,1.115838556,0.389798805,0.842921491,-0.840188391,0.022719285,-0.2324095,-0.797117102,0.117912171,-0.007896481,-0.568390176,0.188989952,-0.249351666,0.556241198,-0.555293882,-1.109906518,0.291229056,0.344082482,-0.304586904,-0.093910079,0.495796446,-0.109638018,0.0410588,-0.030044313,0.301131582,0.181418475
-9.987543944,-0.317767616,-0.800873389,-1.679453161,1.063690291,-0.915921527,0.326366691,0.297459848,0.984013891,0.121084303,0.444170371,0.609359809,-0.807706824,-0.070780673,0.889639819,0.498358347,0.062896964,0.872531889,0.459102879,-0.378064145,0.212197421,-1.107108295,0.098334795,-0.233188669,-0.526947604,-0.365441156,0.036586984,0.553592732,-0.530700109,-0.410082986,0.051269788,-0.55784453,-0.481067253,0.457359625,0.435771795,-0.194571634,0.274238259,-0.308193788,0.364114353,0.192804978
0.125430507,6.94025474,-3.507528244,0.637362136,0.092387573,1.977833796,1.338788767,-2.598925369,-0.362436431,1.250990385,1.013832235,-1.00007107,-0.952694506,-1.779086063,0.47878459,0.880273671,-0.491529848,0.680340377,-0.420302194,-0.290871221,0.114250254,-0.587084717,0.586427007,0.113910807,0.024313058,-0.336721856,-0.462762579,0.03243557,-0.802804461,-0.256418883,-0.21218898,-0.386891014,-0.106492912,-0.235799226,-0.346321281,-0.071875813,0.137641087,-0.236419907,-0.018152971,0.011073664
7.313074368,-1.751860932,0.052281744,0.471553649,-1.442415323,0.522099074,0.825671966,0.233447696,1.294293759,-1.11363358,-0.882762698,0.974948377,-0.481606095,0.725688768,-0.742153294,0.774415952,-0.72948839,-0.412465573,0.485834471,-0.516055858,0.007448118,0.393183522,0.512454194,-0.545994076,-0.253204517,0.585725574,0.17335766,0.616829141,-0.001217466,0.037978796,-0.001593283,-0.334730652,0.31649876,0.15177848,-0.041504329,-0.440572306,-0.146254225,0.104192953,-0.105454659,-0.002409036
0.161247664,-0.010124126,0.648778593,-0.322062466,-0.733231499,-0.218060121,-0.864278728,-0.662081679,1.225321639,0.924313375,-1.258912651,0.004828827,1.193482051,-1.476529619,1.264277918,-0.826555219,0.632988287,-0.263200032,-0.130306804,-0.522158292,-0.018666163,0.250767086,0.231635488,0.821134835,-0.270565731,-0.503763494,0.61882848,0.046136606,0.569798766,0.434415279,-0.230894769,0.364390069,-0.169085803,0.234502691,-0.004372743,-0.016603584,-0.051293213,0.4603192,-0.111771983,0.177635222
-0.691422217,3.66634819,5.126417877,-1.456672771,-1.175236087,-1.50935085,0.681028284,1.863877496,-0.469224714,0.595137692,0.846890013,-0.661303989,0.078530449,0.296213217,-0.114355843,-0.492000558,-1.731614054,1.199524505,0.021104807,-0.764441788,-0.847576668,-0.103593975,-0.142710666,0.242429965,-0.123865899,-0.392201377,0.188147671,0.130283497,0.075412935,-0.072983666,0.290582378,-0.585670734,-0.098968905,-0.488071491,0.063040423,0.267862461,-0.588369787,-0.202663528,0.809288464,-0.074170928
4.621413278,-2.438260506,-0.548438739,-2.602369905,0.308423576,1.497924418,0.90802828,0.370979551,0.17794322,-0.838643653,1.297821978,0.993842781,0.520608607,0.513996598,0.703024026,0.524036694,0.329511966,-0.012673344,-0.199456634,-0.994306419,0.338608329,0.268061428,-0.091477156,-0.248816095,-0.685627707,0.478716647,0.368499043,-0.524535283,-0.131828732,-0.081735269,0.131301241,-0.48678731,-0.80758286,0.494845636,-0.377984578,1.158169268,0.702185957,0.162585078,-0.008553064,-0.460304028
-9.63282671,-0.0097022,-0.069433153,-1.219291035,0.637304204,-0.977161597,1.430194562,-0.052382889,0.901643005,0.443224748,0.070994403,0.767463849,1.34049484,0.054439591,-0.273574411,0.202308557,0.070764027,0.306868288,-0.38022704,0.116385933,0.400423169,-0.308004664,0.180932783,0.320780829,0.431170287,-0.009365699,0.232102116,-0.186158242,0.384407237,-0.557823432,-0.260280285,0.334136858,-0.231982362,-0.464702761,0.244714676,-0.407522797,-0.354811543,0.092287787,0.125758685,0.237080688
7.387341071,-0.929819587,-1.493930196,0.655308402,-0.406124349,-0.16588963,0.539933144,0.484257743,-0.715786551,0.086852207,-0.757015221,-0.888777925,-1.311246253,1.195217628,-0.615545264,0.264109135,0.049532051,-0.82410282,0.653764189,0.373061042,-0.656054263,0.404743732,0.185700255,-0.017581502,-0.125143363,-0.103646318,0.291745255,-0.531199169,-0.163058264,0.501820495,0.422284619,0.051179513,-0.609163282,0.196585025,0.234931227,-0.396230815,0.21721329,0.181863691,0.227841485,-0.493462941
10.92645761,-0.864613625,-0.464402801,1.10223676,-1.004934769,0.952911454,-0.199461554,-0.206664618,0.396521612,1.055786928,-0.404087562,0.048275735,1.090027999,-1.396369276,1.025727187,-0.470296102,-0.179550978,0.432148642,-0.108615084,-0.138250527,-0.729604349,-0.312333656,0.034417559,0.402288164,-0.417124102,0.193486403,0.322634181,-0.148428807,-1.030654127,-0.179272717,-0.058111401,-0.090147892,-0.130107401,-0.088968016,0.179623213,-0.244949183,-0.161071296,-0.071262376,0.459580389,-0.135154484
0.056466695,0.200282881,0.766638112,-0.087620309,-0.218418667,-0.323666726,0.729512268,0.033300382,0.671374425,-0.122391754,0.281041578,0.904734852,-0.035621538,0.44616399,-0.703647287,0.275687169,-0.587884176,0.030021724,0.021855114,0.163032313,0.036433539,-0.661007012,0.518921058,-0.318920651,-0.452416487,0.735869008,-1.008499354,-0.164625427,-0.558094818,-0.726729193,0.401192471,-0.398235343,-0.192129913,0.050687691,0.186433514,0.244324914,0.341539526,-0.398266469,0.273677102,0.10909258
0.088215415,8.338149233,-5.529209071,-0.793047718,-2.477721912,-0.246688443,-0.255027305,-0.817713413,-1.001875396,-0.409552541,0.829465243,0.070710349,0.169895241,0.746352676,-0.681853241,1.082730051,-0.069379041,0.764695685,0.192786662,-0.155077057,-0.838072753,0.1277327,0.13311525,1.494630977,-0.935429318,-0.259375334,0.310754545,0.663531088,0.267535022,0.085489161,0.15102373,0.017959184,0.002461582,0.307732948,-0.237762451,0.592694829,0.251769157,-0.400247374,-0.099808842,0.081304821
